id,type,href,ike_dist,price,land_area,house_area,BCR,FAR,nearest_station,station_dist,age,can_not_be_rebuilt
b-1243260007794,土地,https://www.homes.co.jp/tochi/b-1243260007794/,19,9500,87.5,nan,60,160,大塚,13,nan,False
b-17020970015131,土地,https://www.homes.co.jp/tochi/b-17020970015131/,36,9670,61.34,nan,60,172,中目黒,13,nan,False
b-1415630000018,中古一戸建て,https://www.homes.co.jp/kodate/b-1415630000018/,38,9680,76.5,88.6,nan,nan,緑が丘,4,4,False
b-1200350004168,中古一戸建て,https://www.homes.co.jp/kodate/b-1200350004168/,38,9780,76.5,88.6,nan,nan,緑が丘,4,4,False
b-35005310001851,中古一戸建て,https://www.homes.co.jp/kodate/b-35005310001851/,30,9780,199.17,146.62,nan,nan,保谷,7,37,False
b-90300000043,中古一戸建て,https://www.homes.co.jp/kodate/b-90300000043/,15,9800,61.42,100.38,nan,nan,池袋,15,6,False
b-1388540004400,土地,https://www.homes.co.jp/tochi/b-1388540004400/,17,9800,137.48,nan,60,300,護国寺,7,nan,False
b-1209110008268,土地,https://www.homes.co.jp/tochi/b-1209110008268/,17,9800,137.48,nan,60,300160,護国寺,7,nan,False
b-1004580035978,土地,https://www.homes.co.jp/tochi/b-1004580035978/,17,9800,137.48,nan,60,300,護国寺,7,nan,False
b-1370090000220,土地,https://www.homes.co.jp/tochi/b-1370090000220/,17,9800,137.48,nan,60,300,護国寺,7,nan,False
b-1004590036844,土地,https://www.homes.co.jp/tochi/b-1004590036844/,17,9800,137.48,nan,60,300,護国寺,7,nan,False
b-60000330218177,土地,https://www.homes.co.jp/tochi/b-60000330218177/,17,9800,137.48,nan,60,300,護国寺,7,nan,False
b-1169130020845,土地,https://www.homes.co.jp/tochi/b-1169130020845/,17,9800,137.48,nan,60,300,護国寺,7,nan,False
b-1243260007782,土地,https://www.homes.co.jp/tochi/b-1243260007782/,17,9800,137.48,nan,60,160,護国寺,7,nan,False
b-17053100001970,土地,https://www.homes.co.jp/tochi/b-17053100001970/,20,9900,94.18,nan,60,150,下落合,4,nan,False
b-1278120007440,中古一戸建て,https://www.homes.co.jp/kodate/b-1278120007440/,25,9900,115.33,135.93,nan,nan,練馬,10,14,False
b-1222400003763,中古一戸建て,https://www.homes.co.jp/kodate/b-1222400003763/,25,9900,115.33,135.93,nan,nan,練馬,10,14,False
b-1206630001573,土地,https://www.homes.co.jp/tochi/b-1206630001573/,18,9900,94.18,nan,60,150,下落合,4,nan,False
b-1222400003765,土地,https://www.homes.co.jp/tochi/b-1222400003765/,19,9900,94.18,nan,60,150,下落合,4,nan,False
b-1169130021033,土地,https://www.homes.co.jp/tochi/b-1169130021033/,22,9900,94.18,nan,60,150,下落合,4,nan,False
b-1446370000220,土地,https://www.homes.co.jp/tochi/b-1446370000220/,22,9900,94.18,nan,60,150,下落合,4,nan,False
b-17020970015130,土地,https://www.homes.co.jp/tochi/b-17020970015130/,33,9960,64.21,nan,60,150,祐天寺,4,nan,False
b-1206630001545,新築一戸建て,https://www.homes.co.jp/kodate/b-1206630001545/,24,9980,47.27,99.05,nan,nan,春日,6,,False
b-76710011654,中古一戸建て,https://www.homes.co.jp/kodate/b-76710011654/,38,9980,76.5,88.6,nan,nan,緑が丘,4,4,False
b-1020740072733,中古一戸建て,https://www.homes.co.jp/kodate/b-1020740072733/,31,9980,76.5,88.6,nan,nan,自由が丘,4,4,False
b-1063460027112,土地,https://www.homes.co.jp/tochi/b-1063460027112/,38,9980,100.06,nan,50,150,学芸大学,9,nan,False
b-1245370000875,新築一戸建て,https://www.homes.co.jp/kodate/b-1245370000875/,35,9990,109.19,161.59,nan,nan,志村三丁目,10,,False
b-1325250000107,新築一戸建て,https://www.homes.co.jp/kodate/b-1325250000107/,23,9990,83.31,169.03,nan,nan,ときわ台,7,,False
b-1445390000522,中古一戸建て,https://www.homes.co.jp/kodate/b-1445390000522/,20,10000,143.51,165.51,nan,nan,要町,12,25,False
b-1169130021019,土地,https://www.homes.co.jp/tochi/b-1169130021019/,34,10000,35.7,nan,80,700,小伝馬町,4,nan,False
b-1446370000216,土地,https://www.homes.co.jp/tochi/b-1446370000216/,34,10000,35.7,nan,80,700,小伝馬町,4,nan,False
b-1404660006013,土地,https://www.homes.co.jp/tochi/b-1404660006013/,38,10600,88.38,nan,80,324,新丸子,2,nan,False
b-1421770004061,土地,https://www.homes.co.jp/tochi/b-1421770004061/,39,10680,70.85,nan,60,200,祐天寺,10,nan,False
b-17020970014912,土地,https://www.homes.co.jp/tochi/b-17020970014912/,40,10770,72.38,nan,60,150,学芸大学,11,nan,False
b-1415250000140,中古一戸建て,https://www.homes.co.jp/kodate/b-1415250000140/,16,10900,100.75,172.9,nan,nan,北池袋,6,7,False
b-1282360001999,新築一戸建て,https://www.homes.co.jp/kodate/b-1282360001999/,34,10980,45.13,117.21,nan,nan,学芸大学,5,,False
b-1169130020492,中古一戸建て,https://www.homes.co.jp/kodate/b-1169130020492/,16,10980,50.78,78.69,nan,nan,東新宿,4,3,False
b-1437100000008,中古一戸建て,https://www.homes.co.jp/kodate/b-1437100000008/,29,10980,140.5,140.5,nan,nan,上板橋,9,2,False
b-60000330218598,土地,https://www.homes.co.jp/tochi/b-60000330218598/,11,10980,85.6,nan,80,300,高田馬場,4,nan,False
b-1169130020988,土地,https://www.homes.co.jp/tochi/b-1169130020988/,17,10980,50.78,nan,60,300,東新宿,4,nan,False
b-1412500000310,土地,https://www.homes.co.jp/tochi/b-1412500000310/,26,10980,73.67,nan,80,24060160,早稲田,3,nan,False
b-1169130021030,土地,https://www.homes.co.jp/tochi/b-1169130021030/,11,10980,85.6,nan,80,240,高田馬場,4,nan,False
b-1063460027070,土地,https://www.homes.co.jp/tochi/b-1063460027070/,39,11280,113,nan,50,150,学芸大学,10,nan,False
b-1282360002161,土地,https://www.homes.co.jp/tochi/b-1282360002161/,39,11300,113.47,nan,50,100,自由が丘,12,nan,False
b-1193340008050,土地,https://www.homes.co.jp/tochi/b-1193340008050/,15,11480,72.85,nan,60,150,駒込,5,nan,False
b-1193340008051,土地,https://www.homes.co.jp/tochi/b-1193340008051/,15,11480,72.85,nan,60,150,駒込,5,nan,False
b-1227100001102,中古一戸建て,https://www.homes.co.jp/kodate/b-1227100001102/,21,11500,76.05,119.9,nan,nan,新三河島,6,29,False
b-1073170001466,中古一戸建て,https://www.homes.co.jp/kodate/b-1073170001466/,35,11500,310.83,219.61,nan,nan,保谷,13,30,False
b-1301590003938,中古一戸建て,https://www.homes.co.jp/kodate/b-1301590003938/,35,11500,310.83,219.6,nan,nan,保谷,13,30,False
b-1239390013568,土地,https://www.homes.co.jp/tochi/b-1239390013568/,25,11500,157.96,nan,50,100,石神井公園,7,nan,False
b-1239390013567,土地,https://www.homes.co.jp/tochi/b-1239390013567/,25,11500,157.96,nan,50,100,石神井公園,7,nan,False
b-76710011650,中古一戸建て,https://www.homes.co.jp/kodate/b-76710011650/,35,11580,67.53,100.78,nan,nan,祐天寺,8,6,False
b-1254880000069,中古一戸建て,https://www.homes.co.jp/kodate/b-1254880000069/,40,11800,68.03,104.24,nan,nan,祐天寺,11,4,False
b-1278120006797,中古一戸建て,https://www.homes.co.jp/kodate/b-1278120006797/,26,11800,208.56,145.73,nan,nan,新江古田,10,12,True
b-1307340000171,中古一戸建て,https://www.homes.co.jp/kodate/b-1307340000171/,37,11800,145,224.39,nan,nan,東武練馬,15,36,False
b-17060550000186,新築一戸建て,https://www.homes.co.jp/kodate/b-17060550000186/,36,11980,68.84,106.09,70,160,祐天寺,7,nan,False
b-1244810005608,新築一戸建て,https://www.homes.co.jp/kodate/b-1244810005608/,37,11980,68.84,106.09,nan,nan,祐天寺,8,,False
b-1087650001274,新築一戸建て,https://www.homes.co.jp/kodate/b-1087650001274/,36,11980,68.84,106.09,nan,nan,祐天寺,7,,False
b-1387710003018,中古一戸建て,https://www.homes.co.jp/kodate/b-1387710003018/,23,11980,75.85,87.62,nan,nan,南新宿,6,8,False
b-1388540004582,中古一戸建て,https://www.homes.co.jp/kodate/b-1388540004582/,13,11980,132.37,197.35,nan,nan,北池袋,6,31,False
b-35005610000062,土地,https://www.homes.co.jp/tochi/b-35005610000062/,20,11980,213.44,nan,50,100,東長崎,9,nan,False
b-35005350000866,土地,https://www.homes.co.jp/tochi/b-35005350000866/,34,11980,178.34,nan,50,100,自由が丘,7,nan,False
b-1445390000450,中古一戸建て,https://www.homes.co.jp/kodate/b-1445390000450/,35,12000,71.32,104.83,nan,nan,目黒,12,6,False
b-1417040001753,中古一戸建て,https://www.homes.co.jp/kodate/b-1417040001753/,35,12000,71.23,104.83,nan,nan,目黒,12,6,False
b-60000330217328,中古一戸建て,https://www.homes.co.jp/kodate/b-60000330217328/,16,12300,67.91,132.82,nan,nan,要町,8,1,False
b-1282360002160,土地,https://www.homes.co.jp/tochi/b-1282360002160/,39,12300,112.34,nan,50,100,自由が丘,12,nan,False
b-1278120006961,中古一戸建て,https://www.homes.co.jp/kodate/b-1278120006961/,28,12480,178.51,124.62,nan,nan,石神井公園,10,15,False
b-1004580036165,土地,https://www.homes.co.jp/tochi/b-1004580036165/,39,12800,84.92,nan,80,240,四谷三丁目,3,nan,False
b-14300018133,土地,https://www.homes.co.jp/tochi/b-14300018133/,39,12800,84.92,nan,80,240,四谷三丁目,3,nan,False
b-1209110008361,土地,https://www.homes.co.jp/tochi/b-1209110008361/,39,12800,84.92,nan,80,240,四谷三丁目,3,nan,False
b-1004590036963,土地,https://www.homes.co.jp/tochi/b-1004590036963/,39,12800,84.92,nan,80,240,四谷三丁目,3,nan,False
b-1446370000178,土地,https://www.homes.co.jp/tochi/b-1446370000178/,39,12800,84.92,nan,80,240,四谷三丁目,3,nan,False
b-1301530000010,土地,https://www.homes.co.jp/tochi/b-1301530000010/,16,12800,124.79,nan,80,300,東長崎,5,nan,False
b-1219650010996,中古一戸建て,https://www.homes.co.jp/kodate/b-1219650010996/,28,12980,178.51,124.62,nan,nan,石神井公園,10,15,False
b-1197230006361,土地,https://www.homes.co.jp/tochi/b-1197230006361/,40,13200,158.28,nan,50,150,学芸大学,11,nan,False
b-1200350004004,中古一戸建て,https://www.homes.co.jp/kodate/b-1200350004004/,19,13600,60.84,143.15,nan,nan,茗荷谷,8,35,False
b-1307340000127,土地,https://www.homes.co.jp/tochi/b-1307340000127/,20,13600,113.98,nan,80,600,駒込,10,nan,False
b-17020970014985,土地,https://www.homes.co.jp/tochi/b-17020970014985/,38,13800,109.19,nan,60,150,祐天寺,14,nan,False
b-1363260000237,中古一戸建て,https://www.homes.co.jp/kodate/b-1363260000237/,18,13860,201.41,164.42,nan,nan,千川,8,27,False
b-1063460027074,土地,https://www.homes.co.jp/tochi/b-1063460027074/,38,13880,115.3,nan,50,150,学芸大学,9,nan,False
b-1242100007065,土地,https://www.homes.co.jp/tochi/b-1242100007065/,34,13980,84.34,nan,60,160,中目黒,11,nan,False
b-1325250000098,新築一戸建て,https://www.homes.co.jp/kodate/b-1325250000098/,18,13990,93.7,157.18,nan,nan,護国寺,8,,False
b-1445390000588,中古一戸建て,https://www.homes.co.jp/kodate/b-1445390000588/,20,14000,54.41,148.56,nan,nan,大久保,10,22,False
b-1445390000604,中古一戸建て,https://www.homes.co.jp/kodate/b-1445390000604/,27,14000,225.49,168.07,nan,nan,板橋本町,8,14,False
b-1239390013566,土地,https://www.homes.co.jp/tochi/b-1239390013566/,25,14000,165.3,nan,50,100,石神井公園,7,nan,False
b-1259990001292,土地,https://www.homes.co.jp/tochi/b-1259990001292/,15,14000,267.76,nan,60,200,小竹向原,3,nan,False
b-1169130020979,土地,https://www.homes.co.jp/tochi/b-1169130020979/,22,14140,74.36,nan,80,400,春日,2,nan,False
b-1299590000925,中古一戸建て,https://www.homes.co.jp/kodate/b-1299590000925/,34,14190,51.39,90.76,nan,nan,祐天寺,5,14,False
b-17060550000194,新築一戸建て,https://www.homes.co.jp/kodate/b-17060550000194/,36,14200,77.8,110,60,150,学芸大学,7,nan,False
b-1230280003799,新築一戸建て,https://www.homes.co.jp/kodate/b-1230280003799/,36,14200,77.86,110,nan,nan,学芸大学,7,,False
b-1278120007446,土地,https://www.homes.co.jp/tochi/b-1278120007446/,18,14280,122.8,nan,60,150,茗荷谷,7,nan,False
b-1242100007030,土地,https://www.homes.co.jp/tochi/b-1242100007030/,34,14280,84.2,nan,60,160,中目黒,11,nan,False
b-1452130000097,土地,https://www.homes.co.jp/tochi/b-1452130000097/,18,14280,122.8,nan,60,150,茗荷谷,7,nan,False
b-1282360001884,中古一戸建て,https://www.homes.co.jp/kodate/b-1282360001884/,40,14500,179.43,221.52,nan,nan,祐天寺,11,56,False
b-1387710003090,中古一戸建て,https://www.homes.co.jp/kodate/b-1387710003090/,40,14500,221.52,179.43,nan,nan,祐天寺,11,56,False
b-1282360002086,土地,https://www.homes.co.jp/tochi/b-1282360002086/,37,14500,179.43,nan,60,150,祐天寺,11,nan,False
b-1169130020408,土地,https://www.homes.co.jp/tochi/b-1169130020408/,23,14500,38.21,nan,80,700,九段下,3,nan,False
b-1209110008279,土地,https://www.homes.co.jp/tochi/b-1209110008279/,25,14500,38.21,nan,80,700,九段下,3,nan,False
b-1303410003046,土地,https://www.homes.co.jp/tochi/b-1303410003046/,28,14500,38.21,nan,80,700,九段下,3,nan,False
b-35005460000354,中古一戸建て,https://www.homes.co.jp/kodate/b-35005460000354/,14,14660,175.4,155.25,nan,nan,千川,4,24,False
b-1272640000261,中古一戸建て,https://www.homes.co.jp/kodate/b-1272640000261/,21,14800,102.89,155.25,nan,nan,千駄木,4,8,False
b-1387710003019,中古一戸建て,https://www.homes.co.jp/kodate/b-1387710003019/,23,14800,60.11,91.46,nan,nan,南新宿,6,19,False
b-35005240001972,中古一戸建て,https://www.homes.co.jp/kodate/b-35005240001972/,20,14800,138.72,198.43,nan,nan,新大塚,11,28,False
b-1388540004630,中古一戸建て,https://www.homes.co.jp/kodate/b-1388540004630/,18,14800,138.72,198.43,nan,nan,新大塚,11,28,False
b-1272130002082,中古一戸建て,https://www.homes.co.jp/kodate/b-1272130002082/,27,15000,83.8,88.46,nan,nan,目黒,4,17,False
b-1272130002083,中古一戸建て,https://www.homes.co.jp/kodate/b-1272130002083/,37,15000,65.59,98.31,nan,nan,学芸大学,8,18,False
b-35005360000825,土地,https://www.homes.co.jp/tochi/b-35005360000825/,25,15000,220.03,nan,60,160,後楽園,11,nan,False
b-1252630007688,中古一戸建て,https://www.homes.co.jp/kodate/b-1252630007688/,16,15500,197.82,193.02,nan,nan,小竹向原,4,7,False
b-1219650010943,土地,https://www.homes.co.jp/tochi/b-1219650010943/,25,15660,201.82,nan,60,200,練馬,10,nan,False
b-1169130020923,中古一戸建て,https://www.homes.co.jp/kodate/b-1169130020923/,19,16000,92.92,124.81,nan,nan,茗荷谷,8,3,False
b-60000330218850,土地,https://www.homes.co.jp/tochi/b-60000330218850/,31,16300,72.94,nan,80,500,秋葉原,8,nan,False
b-1223780000306,中古一戸建て,https://www.homes.co.jp/kodate/b-1223780000306/,34,16900,93.71,168.55,nan,nan,祐天寺,8,44,False
b-1063460027100,土地,https://www.homes.co.jp/tochi/b-1063460027100/,36,16980,134.27,nan,60,150,池尻大橋,11,nan,False
b-1278120007404,土地,https://www.homes.co.jp/tochi/b-1278120007404/,3,17000,98.01,nan,60,300,池袋,3,nan,False
b-17053100001944,土地,https://www.homes.co.jp/tochi/b-17053100001944/,32,17300,157.03,nan,60,150,祐天寺,3,nan,False
b-1209110008354,土地,https://www.homes.co.jp/tochi/b-1209110008354/,32,17300,152.05,nan,60,150,祐天寺,3,nan,False
b-14300018005,土地,https://www.homes.co.jp/tochi/b-14300018005/,32,17300,157.03,nan,60,150,祐天寺,3,nan,False
b-1169130020880,土地,https://www.homes.co.jp/tochi/b-1169130020880/,32,17300,152.05,nan,60,150,祐天寺,3,nan,False
b-1244810005556,土地,https://www.homes.co.jp/tochi/b-1244810005556/,32,17300,157.03,nan,60,150,祐天寺,3,nan,False
b-1387710002912,土地,https://www.homes.co.jp/tochi/b-1387710002912/,32,17300,152.05,nan,60,150,祐天寺,3,nan,False
b-1387710002599,土地,https://www.homes.co.jp/tochi/b-1387710002599/,32,17300,157.03,nan,60,150,祐天寺,3,nan,False
b-76710011509,土地,https://www.homes.co.jp/tochi/b-76710011509/,32,17300,157.03,nan,60,150,祐天寺,3,nan,False
b-60000330218238,土地,https://www.homes.co.jp/tochi/b-60000330218238/,32,17300,157.03,nan,60,150,祐天寺,3,nan,False
b-1004580036151,土地,https://www.homes.co.jp/tochi/b-1004580036151/,32,17300,157.03,nan,60,150,祐天寺,3,nan,False
b-1272130002049,土地,https://www.homes.co.jp/tochi/b-1272130002049/,32,17300,157.03,nan,60,150,祐天寺,3,nan,False
b-1063460027062,土地,https://www.homes.co.jp/tochi/b-1063460027062/,32,17300,157.03,nan,60,150,祐天寺,3,nan,False
b-1130750002823,土地,https://www.homes.co.jp/tochi/b-1130750002823/,32,17300,157.03,nan,60,150,祐天寺,3,nan,False
b-1004590036930,土地,https://www.homes.co.jp/tochi/b-1004590036930/,32,17300,157.03,nan,60,150,祐天寺,3,nan,False
b-1417040002394,土地,https://www.homes.co.jp/tochi/b-1417040002394/,32,17300,157.03,nan,60,150,祐天寺,3,nan,False
b-1193340008047,土地,https://www.homes.co.jp/tochi/b-1193340008047/,21,17520,116.74,nan,60,300,駒込,11,nan,False
b-74250026795,土地,https://www.homes.co.jp/tochi/b-74250026795/,32,17800,157.03,nan,60,150,祐天寺,3,nan,False
b-17063640000103,中古一戸建て,https://www.homes.co.jp/kodate/b-17063640000103/,37,17900,111.03,173.93,60,150,緑が丘,4,nan,False
b-60000330217692,土地,https://www.homes.co.jp/tochi/b-60000330217692/,27,17900,80.35,nan,60,160,外苑前,9,nan,False
b-1431680000397,中古一戸建て,https://www.homes.co.jp/kodate/b-1431680000397/,39,18800,194.63,192.93,nan,nan,田園調布,5,31,False
b-1216190000522,中古一戸建て,https://www.homes.co.jp/kodate/b-1216190000522/,28,19000,84.09,138.07,nan,nan,代官山,6,34,False
b-1387710002881,土地,https://www.homes.co.jp/tochi/b-1387710002881/,26,19000,64.29,nan,60,176,北参道,8,nan,False
b-1331680000261,中古一戸建て,https://www.homes.co.jp/kodate/b-1331680000261/,27,19800,196.83,155.8,nan,nan,大泉学園,6,9,False
b-1388540004454,中古一戸建て,https://www.homes.co.jp/kodate/b-1388540004454/,27,19800,196.83,155.8,nan,nan,大泉学園,6,9,False
b-1278120007461,中古一戸建て,https://www.homes.co.jp/kodate/b-1278120007461/,27,19800,191.96,177.14,nan,nan,練馬,12,19,False
b-1446370000126,中古一戸建て,https://www.homes.co.jp/kodate/b-1446370000126/,18,19800,56.09,140.72,nan,nan,南新宿,2,18,False
b-17063640000102,中古一戸建て,https://www.homes.co.jp/kodate/b-17063640000102/,38,19980,139.07,216.78,50,150,学芸大学,9,nan,False
b-17005690000378,中古一戸建て,https://www.homes.co.jp/kodate/b-17005690000378/,25,19990,121.07,199.74,60,10,神楽坂,8,nan,False
b-1437930000261,中古一戸建て,https://www.homes.co.jp/kodate/b-1437930000261/,36,20000,116.24,112.63,nan,nan,奥沢,7,20,False
b-1004580036076,中古一戸建て,https://www.homes.co.jp/kodate/b-1004580036076/,19,20000,92.92,130.49,nan,nan,茗荷谷,8,3,False
b-8410102659,中古一戸建て,https://www.homes.co.jp/kodate/b-8410102659/,15,20000,78.54,345.37,nan,nan,駒込,5,45,False
b-1169130019959,中古一戸建て,https://www.homes.co.jp/kodate/b-1169130019959/,26,21000,113.12,66.24,nan,nan,渋谷,8,12,False
b-1445390000500,中古一戸建て,https://www.homes.co.jp/kodate/b-1445390000500/,20,21000,92.92,130.49,nan,nan,茗荷谷,9,3,False
b-1063460027106,土地,https://www.homes.co.jp/tochi/b-1063460027106/,31,21300,115.06,nan,60,150,中目黒,8,nan,False
b-1387710002600,中古一戸建て,https://www.homes.co.jp/kodate/b-1387710002600/,30,21900,112.61,117.57,nan,nan,中目黒,7,8,False
b-1202620000089,中古一戸建て,https://www.homes.co.jp/kodate/b-1202620000089/,27,22000,352.29,158.12,nan,nan,石神井公園,9,30,False
b-1387710002878,中古一戸建て,https://www.homes.co.jp/kodate/b-1387710002878/,29,22500,137.77,169.21,nan,nan,代官山,10,24,False
b-1387710003081,土地,https://www.homes.co.jp/tochi/b-1387710003081/,21,22500,196.39,nan,60,300,北参道,3,nan,False
b-1400140000556,中古一戸建て,https://www.homes.co.jp/kodate/b-1400140000556/,27,22800,196.83,155.8,nan,nan,大泉学園,6,9,False
b-1282360002162,土地,https://www.homes.co.jp/tochi/b-1282360002162/,39,23600,225.81,nan,50,100,自由が丘,12,nan,False
b-1252630008032,中古一戸建て,https://www.homes.co.jp/kodate/b-1252630008032/,29,24300,277.02,301.64,nan,nan,赤羽,14,13,False
b-1063460027021,土地,https://www.homes.co.jp/tochi/b-1063460027021/,23,24900,131.57,nan,60,300,恵比寿,3,nan,False
b-1387710002874,土地,https://www.homes.co.jp/tochi/b-1387710002874/,23,24900,131.57,nan,60,300,恵比寿,3,nan,False
b-1387710003046,土地,https://www.homes.co.jp/tochi/b-1387710003046/,35,25000,178.3,nan,60,200,都立大学,2,nan,False
b-1421770002882,中古一戸建て,https://www.homes.co.jp/kodate/b-1421770002882/,29,25800,119.03,210.04,nan,nan,中目黒,6,29,False
b-60000330218507,土地,https://www.homes.co.jp/tochi/b-60000330218507/,28,25800,124.14,nan,60,200,表参道,8,nan,False
b-1072760000295,中古一戸建て,https://www.homes.co.jp/kodate/b-1072760000295/,25,26800,105.25,138.62,nan,nan,神泉,2,10,False
b-1193340007751,中古一戸建て,https://www.homes.co.jp/kodate/b-1193340007751/,18,27000,165.68,299.31,nan,nan,駒込,8,33,False
b-1209110008275,土地,https://www.homes.co.jp/tochi/b-1209110008275/,33,27000,181.81,nan,50,100,中目黒,10,nan,False
b-1272130001955,土地,https://www.homes.co.jp/tochi/b-1272130001955/,33,27000,181.81,nan,50,100,中目黒,10,nan,False
b-1169130020680,土地,https://www.homes.co.jp/tochi/b-1169130020680/,33,27000,181.81,nan,50,100,中目黒,10,nan,False
b-1063460027002,土地,https://www.homes.co.jp/tochi/b-1063460027002/,33,27000,181.81,nan,50,100,中目黒,10,nan,False
b-1282360002039,土地,https://www.homes.co.jp/tochi/b-1282360002039/,33,27000,181.81,nan,50,100,中目黒,10,nan,False
b-1244810005427,土地,https://www.homes.co.jp/tochi/b-1244810005427/,35,27000,181.81,nan,50,100,中目黒,12,nan,False
b-1303410002891,土地,https://www.homes.co.jp/tochi/b-1303410002891/,33,27000,181.81,nan,50,100,祐天寺,12,nan,False
b-1452130000048,土地,https://www.homes.co.jp/tochi/b-1452130000048/,33,27000,181.81,nan,50,100,中目黒,10,nan,False
b-1004580035617,土地,https://www.homes.co.jp/tochi/b-1004580035617/,33,27000,181.81,nan,50,100,中目黒,10,nan,False
b-1231910010469,土地,https://www.homes.co.jp/tochi/b-1231910010469/,33,27000,181.51,nan,50,100,中目黒,10,nan,False
b-1004590036272,土地,https://www.homes.co.jp/tochi/b-1004590036272/,33,27000,181.81,nan,50,100,中目黒,10,nan,False
b-1387710003079,土地,https://www.homes.co.jp/tochi/b-1387710003079/,30,27800,154.87,nan,60,150,恵比寿,10,nan,False
b-1242100007028,土地,https://www.homes.co.jp/tochi/b-1242100007028/,34,28260,168.54,nan,60,160,中目黒,11,nan,False
b-1387710003103,土地,https://www.homes.co.jp/tochi/b-1387710003103/,26,28800,129.28,nan,60,300,恵比寿,6,nan,False
b-35005360000921,中古一戸建て,https://www.homes.co.jp/kodate/b-35005360000921/,13,29800,145.68,267.34,nan,nan,巣鴨,5,30,False
b-60000330218791,土地,https://www.homes.co.jp/tochi/b-60000330218791/,34,30000,195.04,nan,70,150,祐天寺,6,nan,False
b-1387710002876,土地,https://www.homes.co.jp/tochi/b-1387710002876/,25,31500,166.61,nan,60,240,神泉,3,nan,False
b-1387710002866,土地,https://www.homes.co.jp/tochi/b-1387710002866/,29,31900,111.22,nan,70,150,神泉,8,nan,False
b-1063460027113,土地,https://www.homes.co.jp/tochi/b-1063460027113/,30,31900,112.87,nan,60,150,渋谷,12,nan,False
b-1169130020246,中古一戸建て,https://www.homes.co.jp/kodate/b-1169130020246/,31,35000,100.35,103.07,nan,nan,国会議事堂前,3,7,False
b-1169130020242,土地,https://www.homes.co.jp/tochi/b-1169130020242/,31,35000,100.35,nan,80,500,国会議事堂前,3,nan,False
b-1387710002476,中古一戸建て,https://www.homes.co.jp/kodate/b-1387710002476/,21,35200,62.94,100.68,nan,nan,明治神宮前,5,29,False
b-1063460027076,土地,https://www.homes.co.jp/tochi/b-1063460027076/,31,35500,258.74,nan,60,150,目黒,8,nan,False
b-1063460027101,土地,https://www.homes.co.jp/tochi/b-1063460027101/,28,36800,198.5,nan,60,150,恵比寿,8,nan,False
b-1169130020544,中古一戸建て,https://www.homes.co.jp/kodate/b-1169130020544/,23,36900,139.5,464.8,nan,nan,神泉,4,42,False
b-1169130020488,土地,https://www.homes.co.jp/tochi/b-1169130020488/,21,38000,60.79,nan,80,600,市ケ谷,3,nan,False
b-1446370000032,土地,https://www.homes.co.jp/tochi/b-1446370000032/,21,38000,60.79,nan,80,600,市ケ谷,3,nan,False
b-1004580035574,土地,https://www.homes.co.jp/tochi/b-1004580035574/,21,38000,60.79,nan,80,600,市ケ谷,3,nan,False
b-37052640001002,土地,https://www.homes.co.jp/tochi/b-37052640001002/,21,38000,60.79,nan,80,600,市ケ谷,3,nan,False
b-1004590036226,土地,https://www.homes.co.jp/tochi/b-1004590036226/,21,38000,60.79,nan,80,600,市ケ谷,3,nan,False
b-60000330218848,土地,https://www.homes.co.jp/tochi/b-60000330218848/,21,38000,60.79,nan,80,600,市ケ谷,3,nan,False
b-1063460027068,中古一戸建て,https://www.homes.co.jp/kodate/b-1063460027068/,34,39800,168.71,312.05,nan,nan,目黒,11,13,False
b-1392840000625,中古一戸建て,https://www.homes.co.jp/kodate/b-1392840000625/,39,39800,171.9,371.86,nan,nan,四ツ谷,5,14,False
b-1004580035767,中古一戸建て,https://www.homes.co.jp/kodate/b-1004580035767/,25,39900,200.96,554.65,nan,nan,三河島,4,15,False
b-14300018102,土地,https://www.homes.co.jp/tochi/b-14300018102/,30,40900,138.18,nan,60,150,神泉,7,nan,False
b-1299590000931,土地,https://www.homes.co.jp/tochi/b-1299590000931/,30,40900,138.18,nan,60,150,渋谷,12,nan,False
b-1169130021015,土地,https://www.homes.co.jp/tochi/b-1169130021015/,30,40900,138.18,nan,60,150,渋谷,12,nan,False
b-60000330218666,土地,https://www.homes.co.jp/tochi/b-60000330218666/,30,40900,138.18,nan,60,150,渋谷,12,nan,False
b-1311760000603,中古一戸建て,https://www.homes.co.jp/kodate/b-1311760000603/,30,45000,127.95,189.14,nan,nan,神泉,4,6,False
b-1004580035263,中古一戸建て,https://www.homes.co.jp/kodate/b-1004580035263/,18,49000,247.63,457.99,nan,nan,千石,4,20,False
b-1004580035837,土地,https://www.homes.co.jp/tochi/b-1004580035837/,18,49000,247.63,nan,60,300,千石,4,nan,False
b-1004590036910,土地,https://www.homes.co.jp/tochi/b-1004590036910/,18,49000,247.63,nan,60,300,千石,4,nan,False
b-1169130019015,土地,https://www.homes.co.jp/tochi/b-1169130019015/,16,56000,160.6,nan,80,600,東新宿,2,nan,False
